Transcript_2,gi|21322753|dbj|AB072352.1|,Transcript_2,AB072352.1,64.487,780,249,14,176,938,150,918,5.50e-24,120
Transcript_2,gi|20146068|emb|AJ417662.1|,Transcript_2,AJ417662.1,64.231,780,251,14,176,938,116,884,2.85e-21,111
Transcript_2,gi|12832411|dbj|AK002431.1|,Transcript_2,AK002431.1,64.222,559,186,8,176,724,170,724,3.96e-13,84.2
Transcript_2,gi|38568097|emb|BX470225.8|,Transcript_2,BX470225.8,64.222,559,186,8,176,724,3292,3846,3.96e-13,84.2
Transcript_2,gi|78675921|gb|AC170805.2|,Transcript_2,AC170805.2,78.261,69,14,1,1679,1747,10844,10911,6.71e-04,53.6
Transcript_2,gi|82524996|gb|AC163644.4|,Transcript_2,AC163644.4,78.261,69,14,1,1679,1747,43255,43188,6.71e-04,53.6
Transcript_2,gi|15215266|gb|BC012724.1|,Transcript_2,BC012724.1,87.805,41,3,1,1714,1752,1292,1332,0.008,50.0
Transcript_2,gi|23306800|emb|AL732625.8|,Transcript_2,AL732625.8,85.714,42,6,0,1711,1752,123333,123292,0.008,50.0
Transcript_2,gi|354784535|gb|JN949036.1|,Transcript_2,JN949036.1,80.357,56,5,2,1697,1752,33909,33958,0.029,48.2
Transcript_2,gi|354780554|gb|JN945055.1|,Transcript_2,JN945055.1,80.357,56,5,2,1697,1752,33904,33953,0.029,48.2
Transcript_2,gi|343478163|ref|NM_008342.3|,Transcript_2,NM_008342.3,87.179,39,5,0,1714,1752,1304,1342,0.029,48.2
Transcript_2,gi|63094227|gb|AC154297.3|,Transcript_2,AC154297.3,80.357,56,5,2,1697,1752,45765,45814,0.029,48.2
Transcript_2,gi|62910122|gb|AC154281.2|,Transcript_2,AC154281.2,80.357,56,5,2,1697,1752,157974,158023,0.029,48.2
Transcript_2,gi|40255356|emb|BX470110.2|,Transcript_2,BX470110.2,85.714,42,2,1,1711,1752,79993,80030,0.029,48.2
Transcript_2,gi|28204851|gb|BC046413.1|,Transcript_2,BC046413.1,86.842,38,5,0,1715,1752,2515,2552,0.100,46.4
Transcript_2,gi|550378|emb|X81580.1|,Transcript_2,X81580.1,86.842,38,5,0,1714,1751,1273,1310,0.100,46.4
Transcript_2,gi|354799796|gb|JN964297.1|,Transcript_2,JN964297.1,85.366,41,4,1,1712,1752,2632,2594,0.35,44.6
Transcript_2,gi|354788159|gb|JN952660.1|,Transcript_2,JN952660.1,85.366,41,4,1,1712,1752,2632,2594,0.35,44.6
Transcript_2,gi|22137686|gb|BC029087.1|,Transcript_2,BC029087.1,86.842,38,2,1,1713,1750,1771,1805,0.35,44.6
Transcript_2,gi|32450686|gb|BC054473.1|,Transcript_2,BC054473.1,86.486,37,5,0,1714,1750,1277,1313,0.35,44.6
Transcript_2,gi|38229409|gb|AC141479.3|,Transcript_2,AC141479.3,82.609,46,7,1,317,362,173651,173607,0.35,44.6
Transcript_2,gi|24942936|gb|AC124973.8|,Transcript_2,AC124973.8,77.358,53,5,1,1704,1749,108577,108525,0.35,44.6
Transcript_2,gi|21844654|gb|AC121869.2|,Transcript_2,AC121869.2,81.633,49,8,1,1699,1747,64123,64170,0.35,44.6
Transcript_2,gi|62526282|gb|AC157494.2|,Transcript_2,AC157494.2,82.609,46,7,1,317,362,26449,26405,0.35,44.6
Transcript_2,gi|32480472|dbj|AB107882.1|,Transcript_2,AB107882.1,86.486,37,5,0,1716,1752,3546,3582,0.35,44.6
Transcript_2,gi|22204329|emb|AL669940.14|,Transcript_2,AL669940.14,85.366,41,5,1,1578,1617,7029,6989,0.35,44.6
Transcript_2,gi|22002669|emb|AL645468.11|,Transcript_2,AL645468.11,85.366,41,4,1,1712,1752,91760,91798,0.35,44.6
Transcript_2,gi|354791139|gb|JN955640.1|,Transcript_2,JN955640.1,96.154,26,1,0,1105,1130,32702,32727,1.2,42.8
Transcript_2,gi|354782919|gb|JN947420.1|,Transcript_2,JN947420.1,96.154,26,1,0,1105,1130,32693,32718,1.2,42.8
Transcript_2,gi|77735011|gb|AC102597.22|,Transcript_2,AC102597.22,92.857,28,2,0,1361,1388,132712,132739,1.2,42.8
Transcript_2,gi|50657518|gb|AC091331.14|,Transcript_2,AC091331.14,92.857,28,2,0,894,921,134864,134891,1.2,42.8
Transcript_2,gi|49170318|gb|AC129332.6|,Transcript_2,AC129332.6,83.333,42,5,1,1713,1752,88562,88521,1.2,42.8
Transcript_2,gi|22028210|gb|BC034866.1|,Transcript_2,BC034866.1,82.927,41,7,0,1712,1752,1608,1648,1.2,42.8
Transcript_2,gi|74013560|gb|AC133098.7|,Transcript_2,AC133098.7,80.435,46,9,0,1707,1752,46726,46681,1.2,42.8
Transcript_2,gi|46367865|gb|AC118610.9|,Transcript_2,AC118610.9,85.000,40,5,1,1577,1615,84015,83976,1.2,42.8
Transcript_2,gi|34482117|gb|AC122188.4|,Transcript_2,AC122188.4,90.323,31,3,0,46,76,1491,1461,1.2,42.8
Transcript_2,gi|66865137|gb|AC154505.3|,Transcript_2,AC154505.3,86.111,36,5,0,1711,1746,93761,93726,1.2,42.8
Transcript_2,gi|26097816|dbj|AK078322.1|,Transcript_2,AK078322.1,86.111,36,5,0,1711,1746,1524,1489,1.2,42.8
Transcript_2,gi|62460854|gb|AC154537.3|,Transcript_2,AC154537.3,84.615,39,3,1,1714,1752,82461,82426,1.2,42.8
Transcript_2,gi|62123191|gb|AC142407.3|,Transcript_2,AC142407.3,90.323,31,3,0,46,76,10545,10575,1.2,42.8
Transcript_2,gi|61656676|emb|AL844602.6|,Transcript_2,AL844602.6,86.111,36,5,0,1359,1394,40100,40065,1.2,42.8
Transcript_2,gi|15858958|emb|AL590522.7|,Transcript_2,AL590522.7,82.927,41,3,1,1711,1751,83938,83974,1.2,42.8
Transcript_2,gi|11967894|emb|AJ294728.1|,Transcript_2,AJ294728.1,81.633,49,5,2,1141,1188,48,93,1.2,42.8
Transcript_2,gi|83415216|gb|AC158600.17|,Transcript_2,AC158600.17,81.633,49,5,2,1141,1188,91577,91532,1.2,42.8
Transcript_2,gi|32400128|emb|AL844206.20|,Transcript_2,AL844206.20,96.154,26,1,0,1105,1130,49782,49757,1.2,42.8
Transcript_2,gi|31441894|emb|BX537149.1|,Transcript_2,BX537149.1,86.111,36,5,0,1359,1394,38101,38066,1.2,42.8
Transcript_2,gi|26788123|emb|AL805912.5|,Transcript_2,AL805912.5,100.000,23,0,0,1498,1520,105031,105053,1.2,42.8
Transcript_2,gi|23557082|emb|AL831733.4|,Transcript_2,AL831733.4,84.211,38,6,0,1358,1395,130394,130431,1.2,42.8
Transcript_2,gi|20380951|gb|BC028263.1|,Transcript_2,BC028263.1,86.111,36,5,0,1716,1751,1550,1585,1.2,42.8
Transcript_2,gi|354794801|gb|JN959302.1|,Transcript_2,JN959302.1,96.000,25,1,0,597,621,31788,31812,4.2,41.0
Transcript_2,gi|354794027|gb|JN958528.1|,Transcript_2,JN958528.1,82.927,41,5,1,1711,1751,7945,7907,4.2,41.0
Transcript_2,gi|354792079|gb|JN956580.1|,Transcript_2,JN956580.1,82.927,41,5,1,1711,1751,7945,7907,4.2,41.0
Transcript_2,gi|354789461|gb|JN953962.1|,Transcript_2,JN953962.1,81.250,48,5,2,1,44,611,658,4.2,41.0
Transcript_2,gi|354786846|gb|JN951347.1|,Transcript_2,JN951347.1,96.000,25,1,0,597,621,31813,31837,4.2,41.0
Transcript_2,gi|354784213|gb|JN948714.1|,Transcript_2,JN948714.1,79.245,53,8,2,1700,1752,31993,32042,4.2,41.0
Transcript_2,gi|55251486|gb|AC120406.27|,Transcript_2,AC120406.27,82.222,45,4,2,1711,1751,26003,25959,4.2,41.0
Transcript_2,gi|77020520|gb|AC164613.3|,Transcript_2,AC164613.3,82.927,41,5,1,1711,1751,154173,154135,4.2,41.0
Transcript_2,gi|76880668|gb|AC162367.5|,Transcript_2,AC162367.5,81.250,48,5,2,1,44,96157,96110,4.2,41.0
Transcript_2,gi|53850782|gb|AC102508.9|,Transcript_2,AC102508.9,96.000,25,1,0,597,621,72106,72130,4.2,41.0
Transcript_2,gi|49258290|gb|AC149223.2|,Transcript_2,AC149223.2,88.235,34,3,1,1583,1615,163309,163342,4.2,41.0
Transcript_2,gi|74418563|gb|AC161048.2|,Transcript_2,AC161048.2,81.818,44,6,1,1702,1743,120825,120868,4.2,41.0
Transcript_2,gi|44917780|gb|AC104880.13|,Transcript_2,AC104880.13,82.222,45,4,2,1711,1751,69594,69638,4.2,41.0
Transcript_2,gi|29569304|gb|AC133178.3|,Transcript_2,AC133178.3,92.593,27,2,0,63,89,8330,8304,4.2,41.0
Transcript_2,gi|33235810|gb|AC136975.2|,Transcript_2,AC136975.2,92.593,27,2,0,63,89,68117,68091,4.2,41.0
Transcript_2,gi|38678672|gb|AC134251.3|,Transcript_2,AC134251.3,79.545,44,2,1,1716,1752,100214,100171,4.2,41.0
Transcript_2,gi|39979578|gb|AC140980.3|,Transcript_2,AC140980.3,88.235,34,3,1,1583,1615,64782,64815,4.2,41.0
Transcript_2,gi|23499670|gb|AC121794.3|,Transcript_2,AC121794.3,100.000,22,0,0,1632,1653,84651,84672,4.2,41.0
Transcript_2,gi|23334931|gb|AC121798.3|,Transcript_2,AC121798.3,87.500,32,4,0,1148,1179,44938,44969,4.2,41.0
Transcript_2,gi|38257236|gb|AC107759.18|,Transcript_2,AC107759.18,87.179,39,3,2,1135,1172,73648,73611,4.2,41.0
Transcript_2,gi|28416285|gb|AC123949.5|,Transcript_2,AC123949.5,82.000,50,4,3,1701,1747,119309,119356,4.2,41.0
Transcript_2,gi|21844696|gb|AC116580.4|,Transcript_2,AC116580.4,92.593,27,2,0,1135,1161,13209,13183,4.2,41.0
Transcript_2,gi|19909465|gb|AC098714.2|,Transcript_2,AC098714.2,90.000,30,3,0,66,95,144706,144677,4.2,41.0
Transcript_2,gi|37574221|gb|AC129544.7|,Transcript_2,AC129544.7,81.818,44,6,1,1702,1743,41678,41721,4.2,41.0
Transcript_2,gi|33589943|gb|AC107806.10|,Transcript_2,AC107806.10,92.593,27,2,0,63,89,11335,11309,4.2,41.0
Transcript_2,gi|73120244|gb|AC156990.11|,Transcript_2,AC156990.11,81.250,48,5,2,1,44,127153,127200,4.2,41.0
Transcript_2,gi|89242229|gb|AC183416.2|,Transcript_2,AC183416.2,92.593,27,2,0,63,89,80276,80250,4.2,41.0
Transcript_2,gi|72097039|gb|AC157816.4|,Transcript_2,AC157816.4,79.545,44,2,1,1716,1752,21459,21416,4.2,41.0
Transcript_2,gi|71892564|gb|AC164290.4|,Transcript_2,AC164290.4,88.235,34,3,1,1583,1615,204096,204063,4.2,41.0
Transcript_2,gi|85861462|gb|AC175709.2|,Transcript_2,AC175709.2,92.593,27,2,0,63,89,104338,104364,4.2,41.0
Transcript_2,gi|62420251|gb|AC102253.9|,Transcript_2,AC102253.9,79.545,44,2,1,1716,1752,31924,31881,4.2,41.0




